row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
1350,388076005,0.01,1,318.0491788,68.05234528,9.39435,1791.46,1.71387,4.76666,2043.05,18,2,1,1.02160358,1.107,5932.25,4.48102,12.73987,0.210312
1351,388089437,0.01,1,120.969221,11.13545843,11.8215,2229.6,2.18041,0.822918,2450.03,34,1,3,1.4521687,1.16,6100.5,4.17403,9.933453,0.248529
1352,388104525,0.01,1,55.93342241,-65.19385123,11.6035,1327.41,2.49987,2.87721,14857.1,1,4,1,1.15108263,1,5422,4.3263,122.7865,0.292477
1353,388198242,0.01,1,61.24305468,-78.3748367,11.9987,2036.42,0.505476,0.624705,2480.63,27,3,3,1.07987225,0.9,4996.3335,4.37947,18.00689,0.0304
1354,388624270,0.01,1,125.4343059,-51.75941511,9.9138,2237.46,14.2694,6.93505,1246.39,34,3,4,0.8728539,1.01,5423.75,4.57958,16.3048,2.31909
1355,388811663,0.01,1,18.42340022,3.096937294,11.7603,2476.32,19.4536,2.58186,2486.12,43,3,2,0.648408234,0.649,4246.255,4.55193,7.945296,0.11754
1356,389070884,0.01,1,262.3352734,-38.64563887,7.9771,1627.86,8.58379,2.08292,8457.02,12,1,3,1.4655478,1.09,5934.77539,4.15451,94.31109,1.04146
1357,389352124,0.01,1,311.0425865,-39.2252387,9.0532,2038.76,4.9548,3.84567,6740.01,27,1,1,1.45363188,1.36,6520.8335,4.23733,125.4098,0.345424
1358,389525208,0.01,0,313.2614814,-38.59487625,10.0704,2037.75,6.7465,2.33757,3626.84,27,1,1,2.68981934,1.17,5910.675,3.68593,30.96229,1.16879
1359,390651552,0.01,1,191.9859372,9.751397755,8.8223,1928.23,1.46713,1.00733,1599.53,23,1,3,0.331472,0.312792,3588.46484,4.89243,34.19902,0.0359
1360,391903064,0.01,1,106.5299194,-75.81972555,8.7843,1657.77,4.66618,3.05779,848.645,13,4,2,1.01957524,1,5635.8335,4.42027,10.91845,0.0827
1361,391949880,0.01,1,79.52228552,-80.96457906,7.9849,1328.13,4.94057,2.17967,447.806,1,4,2,1.13461041,1.13,6046.6665,4.3867,13.46917,0.0421
1362,393251073,0.01,1,115.5089572,61.57480691,11.6387,2590.51,14.9963,3.29787,122086,47,2,3,0.8672646,0.906,5229.94531,4.52183,298.1658,0.850862
1363,393414358,0.01,1,94.33645253,-38.32326505,10.439,1469.7,4.37813,5.37637,6943.36,6,3,1,1.86430287,1.02,5475.30029,3.93987,98.43172,0.386136
1364,393495970,0.01,1,160.6025086,7.435081837,11.0658,2527.22,1.75543,1.773,14716.6,46,4,2,1.02023709,0.91,5123.5,4.42785,118.7078,0.35898
1365,393911494,0.01,1,207.1786264,44.91202689,9.85649,1899.86,0.633276,0.814351,1231.29,22,4,4,1.00165665,0.988,5515,4.45374,22.44786,0.407175
1366,393940766,0.01,1,338.3206809,-38.15971721,11.7835,2062.26,4.86707,3.23175,4934.02,28,1,2,1.24361193,1.13,5814.3335,4.3722,19.10045,0.219662
1367,394050135,0.01,1,282.7951668,82.24543379,10.9461,2391.19,8.87175,3.56064,6150.87,40,3,3,1.49367511,1.123,5893.5,4.14795,50.52558,0.243156
1368,394137592,0.01,1,4.446467787,-66.3589067,7.1062,1332.08,11.5346,8.55485,2378.85,1,3,1,2.26939631,0.96,5555.3335,3.68338,76.11999,0.368576
1369,394287035,0.01,1,31.68984254,-81.24736876,11.584,2065.87,17.1021,3.36099,11194.5,28,3,3,0.924696,0.94,5302.3,4.47168,46.80315,0.299937
1370,394509844,0.01,1,154.9969263,-79.80255029,10.5,2336.8,6.89098,5.53386,5983.17,38,3,4,1.51220942,1.06,5488,4.16537,56.14528,0.76687
1371,394561119,0.01,1,155.6075749,-82.21888181,10.0068,2336.07,4.07813,4.82802,5886.68,38,3,4,1.84342313,1.33,6080,4.07666,88.11433,0.325753
1372,394657039,0.01,1,51.78201569,-78.54983928,10.5132,1656.01,3.76244,4.04065,11292.1,13,3,3,1.64701736,1.53,6404,4.22135,95.58964,0.369189
1373,394698182,0.01,1,54.98854895,-83.08858219,11.9692,1626.15,3.71169,2.92445,11958.4,12,3,3,1.23821366,1.1,5768.25,4.30614,61.71641,0.447404
1374,394721720,0.01,1,20.27941857,-85.59053745,11.7993,2036.55,1.06907,1.49701,2939.41,27,3,4,1.11116135,1.08,5735.80762,4.36195,20.6767,0.748507
1375,394918211,0.01,1,164.9329871,-82.22140541,10.7934,2337.63,4.38021,8.28114,1687.07,38,3,4,3.19960165,,4785.38,,21.56676,0.302803
1376,396368313,0.01,1,212.8393193,-75.83317805,11.2394,2334.45,3.0898,1.65976,5553.81,38,3,1,1.63132,2.39,8828.667,4.39139,38.08548,0.743608
1377,396562848,0.01,1,44.3260797,76.55312508,11.0548,1792.61,1.9494,0.691506,2436.54,18,3,2,0.260187,0.231967,3414,4.97292,12.98139,0.0359
1378,396740648,0.01,1,97.74821094,66.36068325,10.7424,1817.27,3.77001,2.80775,4487.04,19,2,1,0.842309833,0.845,4963.95,4.53907,45.88338,0.166051
1379,397058826,0.01,1,189.5183994,3.282444587,6.33044,1930.89,6.82922,9.86167,794.231,23,1,3,4.33793,2.369,9427,3.53807,32.20391,0.260365
1380,398572544,0.01,1,353.6161733,-1.580031343,11.6238,2449.18,3.40862,3.31861,15116.3,42,2,3,1.128296,1.16,5924,4.4089,106.9598,0.423256
1381,398943781,0.01,1,190.6187289,-30.63986878,10.7875,1569.85,3.05239,2.62616,21470.1,10,1,2,0.9194458,0.976,5380,4.53848,138.0344,0.312886
1382,399144800,0.01,1,163.1999472,-67.38781455,10.6392,2310.99,13.4551,3.33479,2567.32,37,3,1,1.00141835,0.95,5290,4.42481,12.67929,1.66739
1383,399642071,0.01,1,164.2901628,-69.97937927,11.1567,2307.94,2.29068,3.28611,2664.62,37,3,1,0.6278039,0.62,3933.5,4.6489,9.815727,0.156202
1384,399860444,0.01,1,286.8084913,49.31641414,10.854,2012.51,2.47058,1.7802,14796.4,26,2,3,1.05967617,1.057,5713,4.44824,109.1283,0.610124
1385,399870368,0.01,1,74.55234477,9.998000941,9.3371,2175.05,2.74424,3.64254,9243.89,32,1,3,1.97036,2.19,8124.3335,4.18942,137.6899,0.478606
1386,399871011,0.01,1,74.5551331,8.980853875,11.0412,2176.25,22.1333,5.74259,4123.85,32,1,3,1.3896054,1.46,6620.22,4.28232,21.84819,0.326813
1387,399954349,0.01,1,287.6056131,49.52325331,11.6052,2010.8,7.83082,2.85856,2717.28,26,2,3,0.728619337,0.785,4832.68652,4.60493,8.268785,0.133046
1388,400323948,0.01,0,166.0858962,-67.99189443,11.0897,2310.23,3.22209,4.26687,1189.99,37,3,1,2.40092635,,4866.237,,11.28059,0.136874
1389,400432230,0.01,1,295.3877421,56.21786883,11.5787,2390.92,3.18308,2.40414,9713.33,40,2,1,1.38409388,1.31,6405,4.2702,52.64422,0.649733
1390,400595342,0.01,1,134.4417833,-49.00059556,9.8174,2283.34,3.63447,2.53392,628.699,36,3,1,1.60776,2.51,8160,4.4253,10.82572,0.0623
1391,401604346,0.01,1,313.6912666,-72.80463692,11.3996,2037.56,2.12237,1.58554,8056.33,27,2,2,1.22123492,1.14,5886.5,4.33912,41.26107,0.792768
1392,402026209,0.01,1,353.5628576,-42.06140263,11.8295,1355.18,1.33823,2.15522,27104.4,2,2,4,0.9188621,0.97,5425,4.52122,237.8104,0.286274
1393,403135192,0.01,1,333.5591121,-59.56835968,9.6968,2037.01,0.901575,0.853733,867.835,27,2,1,1.32915676,1.04,5828,4.1885,19.13446,0.026015
1394,403224672,0.01,1,338.9846462,-59.86446552,7.384,1325.54,1.00793,1.49938,223.25,1,2,1,1.14074385,1.04,5778.75,4.34751,19.71748,0.023
1395,404340025,0.01,1,195.8279928,-49.63967553,10.7036,1597.04,2.67556,3.2096,14344.6,11,2,4,1.3302834,1.1,5812,4.22256,122.7288,0.322907
1396,404421005,0.01,1,202.0166314,-15.93781953,9.66562,1577.83,9.96381,3.62652,2044.25,10,1,3,0.97438395,1.008,5640.275,4.46318,13.64736,1.08711
1397,404467699,0.01,1,25.87125319,-14.14914337,10.2676,2118.29,3.90815,3.49666,7416.89,29,1,2,1.66699672,1.16,6057,4.07739,95.90018,0.508151
1398,404505029,0.01,1,201.9627597,9.030676082,9.26733,1933.34,19.1481,4.42707,3146.67,23,1,4,2.16005087,1.153,5906.15,3.87646,42.17078,0.611253
1399,404713783,0.01,1,29.95629427,16.34672165,10.1448,2449.74,15.0717,4.56803,791.135,42,3,4,1.02692974,1.027,5650.943,4.44026,7.788857,0.653121
1400,405425498,0.01,1,337.5177896,-67.85025283,10.0106,1328.51,4.22574,2.84896,576.097,1,2,1,1.19675052,1.03,5746.98975,4.28644,9.725709,0.0887
1401,405700729,0.01,1,192.0577965,-56.89426825,10.849,2309.52,4.79334,1.30697,2152.96,37,2,1,0.822142541,1,5634.1,4.54632,9.294511,0.0626245
1402,405904232,0.01,1,301.5625793,52.16412933,10.1098,2430.35,11.0776,4.98795,4884.93,41,2,4,1.75382,1.26,6459.97266,4.00155,52.34306,0.30612
1403,406495245,0.01,1,143.317715,9.168483434,8.2893,2529.66,7.60461,3.362,1519.64,46,3,3,1.99361,1.79,8412.5,4.09164,40.68385,0.485884
1404,406672232,0.01,1,309.353389,22.65461489,8.5325,1683.56,1.02129,1.5484,268.204,14,1,4,0.8202074,0.86,5095.6,4.54682,9.964929,0.047
1405,406941612,0.01,1,229.3402974,-80.47294046,10.4904,1628.41,4.67807,1.87563,2057.55,12,3,1,0.426465,0.421006,3482,4.80259,12.35004,0.768185
1406,406976746,0.01,1,230.5586673,-83.05617264,9.0689,1629.39,10.0666,2.01745,784.808,12,3,1,0.775068164,0.9,5300,4.59514,7.5402,0.0522
1407,407126408,0.01,1,234.5734039,-80.80378553,9.6181,1625.21,11.0988,3.48079,1114.04,12,3,1,0.72576797,0.82,4990.48535,4.62222,9.558178,0.425243
1408,407146536,0.01,1,235.1655435,-81.20326675,11.2851,2362.85,2.09774,3.39083,2519.66,39,3,1,3.28695917,1.08,4981.21338,3.5856,20.07854,0.39077
1409,407591297,0.01,1,152.1754981,35.54698392,10.5737,2610.14,2.59513,0.790271,1265.3,48,1,1,0.312985,0.291486,4065.19263,4.91164,8.855931,0.0252
1410,407966340,0.01,1,60.74794543,9.208481312,6.4386,1442.62,7.04798,3.23859,319.014,5,1,4,1.37751353,1.25,6453.1,4.22602,13.56734,0.0556
1411,408114363,0.01,1,77.95238642,6.795720035,11.4894,2179.18,17.8832,4.34209,6750.49,32,1,3,0.773263335,0.945,5356.5,4.63305,35.21593,0.317855
1412,408137826,0.01,1,78.30044997,6.54605071,10.9968,2181.24,8.51637,3.97409,3179.76,32,1,3,1.26954293,1.078,5582.3335,4.32332,28.54679,0.197841
1413,408261725,0.01,1,18.09004533,13.75540807,9.96064,2449.17,19.5314,2.23448,911.617,42,3,1,0.7312299,0.979,5761.395,4.62634,9.151067,0.0916
1414,408310006,0.01,1,144.8753587,-20.9824661,8.86849,1518.96,5.4439,3.58207,2933.23,8,2,3,1.28944981,1.141,5981,4.2996,61.40078,0.209004
1415,408618999,0.01,1,43.43502024,69.10140701,8.3302,1792.79,7.07213,4.44209,461.05,18,2,1,1.42651749,1,5629.2,4.1408,13.194,0.104402
1416,408636441,0.01,1,326.8532929,62.75386139,9.92838,1745.62,16.1906,14.417,658.455,16,2,4,0.5898385,0.609617,4087.17,4.62853,8.453241,2.26287
1417,408809625,0.01,1,38.15352138,16.33751931,11.0302,2476.2,13.8337,1.41024,9063.54,43,4,1,0.8249481,0.661,4282,4.37245,29.38019,0.705118
1418,409459226,0.01,1,109.9503251,-11.94269568,10.5816,2202.33,1.28024,2.6054,746.563,33,2,4,102.025,,3303,,10.8893,0.0859441
1419,409794137,0.01,1,126.4337795,-13.55984099,10.2042,2228.9,10.1808,4.02613,10706.5,34,2,3,1.10646474,0.996,5459,4.4047,103.406,0.444243
1420,409934330,0.01,1,302.1476691,-71.55249704,8.1129,1655.35,2.48897,3.03211,3468.79,13,2,2,3.5767076,,6876,,69.81908,0.504129
1421,410153553,0.01,1,340.4921556,-69.16897804,11.9238,1325.73,0.462908,0.520622,4608.19,1,3,2,0.188624,0.157909,3756.29,5.08528,32.16834,0.0414
1422,410214986,0.01,1,354.914504,-69.1957526,7.8541,1327.32,13.125,3.15588,4184.77,1,3,2,0.883517444,0.94,5597.5,4.45393,25.24388,0.176859
1423,410245915,0.01,0,133.9648807,-20.27475659,10.2658,1517.78,0.989146,2.48138,822.322,8,2,4,0.83595264,,6173.3335,,12.98044,1.24069
1424,410450228,0.01,1,117.8949822,-60.41243814,10.6845,1546.48,15.7785,3.34682,6771.72,9,4,3,1.53226721,1.65,7241.787,4.19988,39.4272,1.67341
1425,411608801,0.01,1,18.99521187,21.61694616,10.3002,2449.24,5.02684,2.82558,6806.86,42,1,3,1.51112175,1.3,6262.25,4.2125,57.66766,0.631207
1426,411839167,0.01,1,78.9198075,16.27875503,10.8243,2175.33,6.18123,4.15222,4536.61,32,1,3,1.87138808,1.338,5695.665,4.08377,34.32454,0.449166
1427,412014494,0.01,1,291.3736453,-60.94100586,9.3871,2041.7,11.4759,2.36843,7949.48,27,2,3,2.05836535,1.64,7211.287,3.99636,70.74783,1.18421
1428,412054152,0.01,1,79.74246185,15.20314524,10.2422,2488.47,34.7594,4.28399,775.11,46,1,3,1.68758333,1.73,7020.30225,4.09049,9.571618,0.124564
1429,412259468,0.01,1,110.3908548,-21.93839976,11.0285,2229.68,2.65358,2.10149,1446.28,34,2,1,1.70185,1.94,8194.5,4.26402,13.53438,0.0739
1430,412961700,0.01,1,127.2226213,-20.9503954,6.725,2230.35,2.51857,2.19207,620.314,34,2,4,5.78884,,8943.333,,32.17984,1.09604
1431,413248763,0.01,1,144.0068219,-21.66079952,8.74094,1518,3.93099,1.31735,1101.19,8,2,3,0.360144,0.34592,5753,4.86409,18.29915,0.0573
1432,414922696,0.01,1,15.19372531,15.16616038,11.8728,2451.49,15.2941,3.18191,3178,42,1,3,1.496364,1.13,5677.52,4.14535,10.7252,0.163645
1433,415969908,0.01,1,343.710059,-18.91182841,11.3018,1365.26,11.6687,2.20919,2755.74,2,1,4,0.380272,0.36905,3929.6,4.84496,10.3273,0.280986
1434,416195870,0.01,1,287.2419954,57.34418289,10.634,1684.62,2.74447,1.50249,5057.4,14,2,1,0.9866824,0.84,5008,4.38482,41.44398,0.136754
1435,417705690,0.01,1,348.6074566,76.93427624,10.0233,1817.99,2.36585,5.07442,681.673,19,3,3,1.06495678,0.944,5331,4.38133,14.60943,0.121894
1436,417931607,0.01,1,186.5243332,61.25904463,8.9989,1876.26,16.5007,4.50593,523.726,21,4,4,0.9988991,1.04,5867.3335,4.43068,9.422714,0.0934
1437,417948359,0.01,1,199.1966264,49.86103901,11.0244,1713.03,3.31574,1.51438,2567.88,15,4,4,0.810017467,0.825,4972.68262,4.53859,17.55663,0.0667
1438,418761354,0.01,1,11.48024392,6.346984583,11.375,2475.9,16.8267,5.98843,1612.96,43,2,2,0.637709856,0.715,4703.26758,4.58488,9.787054,0.212468
1439,418959198,0.01,1,344.9072479,36.51764328,10.5152,1740.53,4.89739,2.80274,1288.53,16,1,4,0.7267902,0.71,4690.575,4.48318,9.361947,1.40137
1440,420049884,0.01,1,36.27635135,1.323677551,10.6573,1414.82,4.10666,3.08002,903.622,4,1,4,1.30055,,5458.34,,9.338043,0.0861
1441,420051632,0.01,1,36.36394983,1.057830756,9.4752,2147.78,7.08995,3.025,677.142,31,1,4,0.89286536,0.97,5386.92529,4.57336,10.99168,0.0706
1442,420268415,0.01,1,308.4264425,87.00930188,11.8931,2391.17,1.7591,3.5567,10557.7,40,3,3,2.1415,1.21,5351,3.91912,84.45499,0.328744
1443,420645189,0.01,1,48.36960452,75.26831593,10.1374,1826.08,11.3957,6.15926,2565.7,19,3,1,1.02258,1.084,5871.93457,4.44855,21.11455,1.80909
1444,421308357,0.01,1,288.8181153,57.76055826,10.364,2392.82,9.54896,2.97997,1746.9,40,2,1,2.71393013,1.38,6423,3.73762,10.77477,1.48999
1445,421894914,0.01,1,339.2585181,-76.91751817,9.6663,1326.06,5.3075,3.10685,349.833,1,3,2,1.32314146,1.16,5990.8667,4.22932,8.807267,0.0944
1446,422655579,0.01,1,29.26335024,0.758855238,10.1638,1413.14,2.90352,5.02954,4659.28,4,1,4,2.260041,1.18,5975.59,3.84781,64.70316,0.304535
1447,422756130,0.01,1,21.92071933,72.29644054,11.0294,1960.78,6.26665,1.17298,1851.41,24,3,2,0.516105,0.513745,3977,4.72334,8.232671,0.0612
1448,422923265,0.01,1,40.24557529,42.87127624,9.616,1791.79,1.8647,1.28948,1225.41,18,1,2,3.39909,2.53,9174,3.77846,16.39894,0.388364
1449,424435940,0.01,1,274.7010544,45.17201643,11.2311,1986.98,5.01711,3.74685,14482,25,2,3,1.12313616,1.12,5930,4.4044,101.3281,0.454152
1450,424865156,0.01,1,292.2473076,47.96950451,10.0274,1684.77,2.20473,3.89929,6548.61,14,2,4,2.00759053,1.347,6423.767,3.96818,145.19,0.322127
1451,425206121,0.01,1,111.5095417,7.615781777,9.654,1494.14,4.6119,4.19714,10322.7,7,1,4,1.67335,1.7,8065,4.22135,160.0889,0.444019
1452,425561347,0.01,1,286.0731631,-32.35425271,9.977,2040.86,5.78139,2.51934,1348.25,27,1,3,0.696003139,0.77,4882.665,4.59813,9.538296,0.0911
1453,425997655,0.01,1,55.45999645,-62.76707766,8.7513,1360.66,17.6675,2.67363,931.133,2,4,1,0.6870758,0.78,4826.3335,4.65074,14.48799,0.0791
1454,426077080,0.01,1,238.0011097,-76.49345055,9.4142,2365.87,18.608,4.25274,1819.72,39,3,1,2.780718,1.5,7112.17969,3.63358,18.19262,2.12637
1455,427332229,0.01,1,3.961699104,1.200440786,11.021,2449.26,2.71866,2.41679,12462.5,42,2,1,1.18564343,1.3,5925.3335,4.52834,79.07977,0.412965
1456,427348923,0.01,0,83.53199119,-0.207847747,11.6888,1468.43,4.73042,5.14529,1988.27,6,1,1,0.716598868,0.692,4709.48535,4.36915,13.04249,1.14997
1457,427352241,0.01,0,83.62304392,-4.41491309,9.9955,1468.83,1.26471,2.05213,1388.92,6,1,1,2.0206964,1.42,5793,4.04779,15.8611,1.02606
1458,427508467,0.01,1,117.0952978,6.785064177,8.12718,2229.52,0.884224,2.30061,1521.14,34,1,4,2.72235,2.251,9133.5,3.92055,79.36012,1.15031
1459,427740976,0.01,1,59.64719655,25.38861106,11.4512,2475.99,2.3494,2.55085,8613.12,46,3,1,1.69516981,1.7,6365.3335,4.31257,74.39222,0.658437
1460,428679607,0.01,1,45.95293802,83.58757555,9.52906,1816.94,2.68043,1.88045,410.323,19,3,2,1.06836224,0.977,5500,4.36951,8.810529,0.0348
1461,428699140,0.01,1,195.9086369,-19.21886259,11.7662,2309.12,1.92688,1.67241,2390.81,37,1,3,0.6436598,0.664,4316.455,4.58929,16.4229,0.0708
1462,428787891,0.01,1,71.02862098,84.36419973,10.6611,2393.34,7.64835,2.4933,10151.6,40,3,2,1.3888526,1.21,6172.4,4.23658,77.48187,0.955024
1463,428988981,0.01,1,350.2513988,79.44144787,9.90667,2015.69,17.7855,4.36192,737.28,26,3,3,0.8861701,0.952,5399.6665,4.53224,8.718208,0.107007
1464,429295277,0.01,1,184.2590928,-51.07504134,10.186,2307.85,1.10806,2.2823,867.232,37,2,2,1.35092735,1.11,5972,4.1913,18.66945,0.0675
1465,429304876,0.01,1,167.8858548,-22.07255058,9.2231,1546.31,6.8392,4.50564,1229.22,9,1,2,1.01768708,0.85,5224,4.29716,26.00152,0.241291
1466,430677414,0.01,1,333.6697758,53.23961363,8.41718,1738.92,0.467622,1.65279,1067.31,16,1,1,1.77210665,2.014,7960.5,4.22711,26.10659,0.053
1467,432549364,0.01,1,0.362153885,39.38382837,10.2242,1765.53,1.21752,2.72537,6460.48,17,2,3,1.51536131,1.376,6225.447,4.2467,77.34795,0.195345
1468,434234955,0.01,0,63.81107873,14.94485172,11.3818,2178.53,6.0615,2.98443,1891.19,32,1,4,4.972254,1.54,4875,3.51222,11.13624,0.193341
1469,435339847,0.01,1,55.22842149,12.57261117,11.2867,2481.63,35.9389,2,5311.83,46,1,4,0.782494545,0.793,4816.825,4.53827,-1,0.124935
1470,436637677,0.01,1,72.16499253,12.95526573,11.4616,2507.21,11.9041,5.69932,5574.87,44,1,3,1.90156746,1.22,5359,4.02833,26.87274,0.422536
1471,436873727,0.01,1,42.55790899,25.33361901,7.1323,2466.64,22.0934,5.3925,2476.04,46,1,3,1.7610507,1.46,6794,4.11412,38.74341,0.535687
1472,437011608,0.01,1,106.570009,22.68348706,7.6253,2500.34,4.24045,2.60516,790.471,46,3,3,0.9609791,1.01,5602.5,4.50103,24.77001,0.0712
1473,437242640,0.01,1,165.3995745,-23.86066241,9.7566,1546.42,4.31783,2.10115,11440.7,9,1,2,1.0963726,1.014,5638.61,4.35423,169.8671,1.05057
1474,437248515,0.01,1,169.438991,-19.05478237,11.4553,1544.08,3.40595,2.63913,15337.2,9,1,2,1.19247782,1.2,6335.5,4.31055,93.97739,0.627053
1475,437856897,0.01,1,83.86592805,21.29434087,8.6554,2476.67,7.24523,2.735,1156.15,46,4,2,2.87244725,1.176,5890,3.65196,32.77881,0.713986
1476,438073782,0.01,1,95.63509068,14.01766363,11.4438,2503.13,3.64138,3.8338,10228.1,46,1,3,1.39638257,1.475,6769.87,4.2575,68.80822,0.334411
1477,438260486,0.01,1,45.95441624,20.11086797,7.564,2448.16,5.83241,2.41373,225.843,46,4,1,0.6854756,0.72,4698.75342,4.54245,10.80804,0.0327
1478,438295981,0.01,1,96.6660549,13.29944216,9.52621,2202.97,3.97139,1.70489,645.465,33,1,3,1.89509988,1.471,6565.25,4.07568,10.2429,0.0397977
1479,439456714,0.01,1,19.07723069,-20.9522044,11.7315,1385.04,3.99252,1.8744,5774.44,3,1,1,0.523113,0.520428,4107.513,4.71724,16.83704,0.127928
1480,439610306,0.01,1,143.4670418,-55.1757794,9.0607,2281.47,1.79797,4.34869,324.164,36,3,1,2.574215,1.49,6136.85,3.82778,10.8553,0.0749
1481,439842788,0.01,1,334.7972366,-1.834188651,11.4825,2450.37,3.07186,1.60155,14674.8,42,1,3,0.839346051,0.851,4970.95,4.5108,50.13548,0.800776
1482,440777904,0.01,1,108.8250809,14.26261379,11.3072,1491.7,3.35515,3.68229,11030.5,7,1,4,1.213977,1.25,6805,4.2311,98.90313,0.339735
1483,440801822,0.01,1,109.3829181,13.39521363,8.9362,2203.32,2.0486,2.93103,346.546,33,1,4,0.987657666,,6858.467,,15.6405,0.0546949
1484,440887364,0.01,1,225.0808271,-24.45408199,8.6486,1599.76,8.59637,2.45795,1360.9,11,1,3,0.6967172,0.66,4239.81543,4.57862,15.46947,0.0944
1485,441420236,0.01,1,311.2897182,-31.34090046,6.755,1335.08,11.0949,0.898178,1950.62,1,1,4,0.6135982,0.662074,3992.35986,4.57125,12.70637,0.0353
1486,441462736,0.01,1,353.033635,-21.80142134,7.3566,1357.01,14.2776,8.69225,830.797,2,1,3,2.90943956,,5084,,18.44121,0.2274
1487,441572821,0.01,1,110.150445,72.75940717,11.9399,2582.43,4.26133,6.36621,3885.13,47,2,2,2.15032,1.69,8074,4.00095,19.89654,0.35832
1488,441642457,0.01,1,209.8830144,58.93301276,9.45253,1745.5,16.6055,7.2727,535.929,16,4,1,1.19647956,1.023,5613.3,4.32178,8.739051,0.159252
1489,441732151,0.01,1,257.8767224,72.13550641,10.1688,1712.09,2.0999,1.12922,8679.23,15,3,2,1.03529978,1.134,6025.267,4.4621,72.28326,0.564612
1490,441739020,0.01,1,259.0173378,72.16115837,9.4682,1823,9.3828,5.22728,3084.11,19,3,2,1.37814879,1.258,6162.7,4.30171,27.95074,0.647371
1491,441797803,0.01,1,264.3790182,73.26108755,10.6724,2421.07,5.66659,3.84437,9055.04,41,3,2,1.50442278,1.346,6396.03271,4.23449,95.09438,0.478538
1492,443658196,0.01,1,199.734296,-62.97440001,11.5124,2338.25,4.49896,6.17326,4079.03,38,2,2,1.47656,2.25,8060,4.45175,16.11302,3.08663
1493,443666343,0.01,1,186.8171741,-29.83282962,10.8298,2307.99,7.35106,3.84754,1314.71,37,1,1,1.0928669,0.94,5339,4.32992,11.87966,0.127612
1494,444013020,0.01,1,133.3242861,8.523003129,11.302,2228.79,2.31147,2.74262,14823.6,34,1,3,1.090884,1.038,5704,4.39543,149.6908,0.278491
1495,444842193,0.01,1,147.7578319,-55.31827339,10.5488,1544.27,1.0778,2.52276,362.825,9,3,1,1.0325774,1.07,5593.033,4.49123,6.507317,0.0852
1496,445586472,0.01,0,117.0841554,-57.23634866,10.5704,2230,1.73936,3.6069,428.881,34,3,4,2.51069283,1.56,6281.80029,3.86944,9.742506,0.0707
1497,445805961,0.01,1,94.28275636,76.21078059,8.9134,1826.02,10.9404,5.16765,1585.76,19,2,1,0.973029733,1.01,5691.5,4.46268,23.37524,0.18485
1498,445822015,0.01,1,147.0057091,-48.32086765,10.7014,1543.44,1.66058,2.10871,996.782,9,3,1,0.779726,0.79,4841.3,4.53084,9.89113,0.133947
1499,445837596,0.01,1,187.9313015,63.90856836,11.6832,2608.06,4.37651,2.29641,1760.27,48,4,1,0.761435032,0.86,5070.875,4.62505,9.029254,0.0959
1500,445859771,0.01,1,214.1205518,58.39044475,10.418,1712.35,4.6314,1.59452,5238.1,15,4,1,1.04513073,1.015,5736,4.38904,40.93223,0.797258
1501,445903569,0.01,1,147.1746695,-51.75655647,10.2396,2281.95,4.03377,3.82229,3238.43,36,3,1,2.26658154,1.88,7369,4.01844,35.80876,0.197639
1502,446370039,0.01,1,155.7973471,-52.75024082,11.5226,2307.96,4.60013,8.15165,3840.32,37,3,1,3.321868,1.01,5139.75,3.45316,30.26748,0.448651
1503,446549905,0.01,1,286.791797,-58.69721266,9.6789,2037.53,2.45454,2.50604,4110.39,27,2,4,1.65906847,1.38,6489.77539,4.14593,68.90936,0.281354
1504,447061717,0.01,1,156.7478893,-52.46942926,10.2565,1548.83,15.0554,3.19839,3145.39,9,3,1,0.465271,0.462709,3816.2,4.76796,19.69696,0.157775
